date_time,station_id,temp,wind_speed,day_of_week,is_release,pickups,is_precipitation,is_holiday
2025-10-14 10:45:04,bcycle_boulder_1855,58.3,1.0,Tuesday,1,1,0,0
2025-10-14 10:50:03,bcycle_boulder_1855,58.3,1.0,Tuesday,0,3,0,0
2025-10-14 10:55:03,bcycle_boulder_1855,58.2,1.0,Tuesday,0,0,0,0
2025-10-14 11:00:04,bcycle_boulder_1855,58.6,1.0,Tuesday,0,0,0,0
2025-10-14 11:05:02,bcycle_boulder_1855,58.6,1.0,Tuesday,0,1,0,0
2025-10-14 11:10:02,bcycle_boulder_1855,58.6,1.0,Tuesday,0,0,0,0
2025-10-14 11:15:04,bcycle_boulder_1855,58.5,1.0,Tuesday,0,1,0,0
2025-10-14 11:20:02,bcycle_boulder_1855,59.0,1.0,Tuesday,0,1,0,0
2025-10-14 11:25:03,bcycle_boulder_1855,58.9,2.0,Tuesday,0,0,0,0
2025-10-14 11:30:02,bcycle_boulder_1855,58.8,2.0,Tuesday,0,1,0,0
2025-10-14 11:35:03,bcycle_boulder_1855,59.2,1.0,Tuesday,0,0,0,0
2025-10-14 11:40:03,bcycle_boulder_1855,60.1,1.0,Tuesday,0,0,0,0
2025-10-14 11:45:04,bcycle_boulder_1855,60.9,0.0,Tuesday,0,0,0,0
2025-10-14 11:50:03,bcycle_boulder_1855,61.6,1.0,Tuesday,0,0,0,0
2025-10-14 11:55:02,bcycle_boulder_1855,61.6,1.0,Tuesday,0,1,0,0
2025-10-14 12:00:03,bcycle_boulder_1855,61.8,1.0,Tuesday,0,2,0,0
2025-10-14 12:05:03,bcycle_boulder_1855,61.9,1.0,Tuesday,0,0,0,0
2025-10-14 12:10:04,bcycle_boulder_1855,62.2,2.0,Tuesday,0,1,0,0
2025-10-14 12:15:02,bcycle_boulder_1855,62.0,2.0,Tuesday,1,2,0,0
2025-10-14 12:20:03,bcycle_boulder_1855,62.1,2.0,Tuesday,0,1,0,0
2025-10-14 12:25:03,bcycle_boulder_1855,62.5,1.0,Tuesday,0,0,0,0
2025-10-14 12:30:03,bcycle_boulder_1855,62.6,1.0,Tuesday,0,0,0,0
2025-10-14 12:35:04,bcycle_boulder_1855,62.8,1.0,Tuesday,0,4,0,0
2025-10-14 12:40:04,bcycle_boulder_1855,63.2,2.0,Tuesday,0,0,0,0
2025-10-14 12:45:04,bcycle_boulder_1855,63.4,1.0,Tuesday,0,2,0,0
2025-10-14 12:50:02,bcycle_boulder_1855,63.7,2.0,Tuesday,0,0,0,0
2025-10-14 12:55:04,bcycle_boulder_1855,64.0,2.0,Tuesday,0,0,0,0
2025-10-14 13:00:05,bcycle_boulder_1855,64.0,1.0,Tuesday,0,0,0,0
2025-10-14 13:05:02,bcycle_boulder_1855,64.0,1.0,Tuesday,0,0,0,0
2025-10-14 13:10:05,bcycle_boulder_1855,64.3,2.0,Tuesday,0,0,0,0
2025-10-14 13:15:04,bcycle_boulder_1855,64.6,1.0,Tuesday,0,2,0,0
2025-10-14 13:20:03,bcycle_boulder_1855,64.5,2.0,Tuesday,0,0,0,0
2025-10-14 13:25:03,bcycle_boulder_1855,64.4,2.0,Tuesday,0,0,0,0
2025-10-14 13:30:03,bcycle_boulder_1855,64.2,2.0,Tuesday,0,0,0,0
2025-10-14 13:35:03,bcycle_boulder_1855,63.7,2.0,Tuesday,0,0,0,0
2025-10-14 13:40:02,bcycle_boulder_1855,63.4,1.0,Tuesday,0,0,0,0
2025-10-14 13:45:04,bcycle_boulder_1855,63.6,3.0,Tuesday,1,4,0,0
2025-10-14 13:50:02,bcycle_boulder_1855,63.6,2.0,Tuesday,0,1,0,0
2025-10-14 13:55:03,bcycle_boulder_1855,64.2,1.0,Tuesday,0,1,0,0
2025-10-14 14:00:03,bcycle_boulder_1855,65.0,1.0,Tuesday,0,0,0,0
2025-10-14 14:05:04,bcycle_boulder_1855,65.6,1.0,Tuesday,0,2,0,0
2025-10-14 14:10:02,bcycle_boulder_1855,66.7,1.0,Tuesday,0,4,0,0
2025-10-14 14:15:02,bcycle_boulder_1855,66.7,1.0,Tuesday,0,0,0,0
2025-10-14 14:20:02,bcycle_boulder_1855,67.8,1.0,Tuesday,0,2,0,0
2025-10-14 14:25:03,bcycle_boulder_1855,67.8,1.0,Tuesday,0,0,0,0
2025-10-14 14:30:03,bcycle_boulder_1855,67.6,1.0,Tuesday,0,0,0,0
2025-10-14 14:35:03,bcycle_boulder_1855,67.9,1.0,Tuesday,0,0,0,0
2025-10-14 14:40:03,bcycle_boulder_1855,68.3,1.0,Tuesday,0,0,0,0
2025-10-14 14:45:03,bcycle_boulder_1855,68.1,1.0,Tuesday,0,0,0,0
2025-10-14 14:50:03,bcycle_boulder_1855,68.5,1.0,Tuesday,0,3,0,0
2025-10-14 14:55:04,bcycle_boulder_1855,68.9,1.0,Tuesday,0,0,0,0
2025-10-14 15:00:03,bcycle_boulder_1855,69.5,1.0,Tuesday,0,1,0,0
2025-10-14 15:05:03,bcycle_boulder_1855,70.0,1.0,Tuesday,0,1,0,0
2025-10-14 15:10:03,bcycle_boulder_1855,69.6,2.0,Tuesday,0,0,0,0
2025-10-14 15:15:04,bcycle_boulder_1855,68.8,2.0,Tuesday,1,0,0,0
2025-10-14 15:20:03,bcycle_boulder_1855,69.1,1.0,Tuesday,0,0,0,0
2025-10-14 15:25:03,bcycle_boulder_1855,69.7,1.0,Tuesday,0,0,0,0
2025-10-14 15:30:03,bcycle_boulder_1855,69.9,1.0,Tuesday,0,2,0,0
2025-10-14 15:35:03,bcycle_boulder_1855,69.7,2.0,Tuesday,0,0,0,0
2025-10-14 15:40:03,bcycle_boulder_1855,69.3,1.0,Tuesday,0,0,0,0
2025-10-14 15:45:02,bcycle_boulder_1855,69.6,1.0,Tuesday,0,1,0,0
2025-10-14 15:50:03,bcycle_boulder_1855,70.4,1.0,Tuesday,0,0,0,0
2025-10-14 15:55:02,bcycle_boulder_1855,70.0,2.0,Tuesday,0,1,0,0
2025-10-14 16:05:03,bcycle_boulder_1855,68.9,2.0,Tuesday,0,1,0,0
2025-10-14 16:10:02,bcycle_boulder_1855,69.2,2.0,Tuesday,0,0,0,0
2025-10-14 16:15:04,bcycle_boulder_1855,69.4,2.0,Tuesday,0,0,0,0
2025-10-14 16:20:03,bcycle_boulder_1855,69.2,2.0,Tuesday,0,0,0,0
2025-10-14 16:25:03,bcycle_boulder_1855,68.9,1.0,Tuesday,0,1,0,0
2025-10-14 16:30:03,bcycle_boulder_1855,69.3,1.0,Tuesday,0,0,0,0
2025-10-14 16:35:02,bcycle_boulder_1855,69.4,3.0,Tuesday,0,0,0,0
2025-10-14 16:40:03,bcycle_boulder_1855,69.1,3.0,Tuesday,0,0,0,0
2025-10-14 16:45:04,bcycle_boulder_1855,68.8,1.0,Tuesday,1,0,0,0
2025-10-14 16:50:03,bcycle_boulder_1855,68.9,1.0,Tuesday,0,0,0,0
2025-10-14 16:55:03,bcycle_boulder_1855,69.3,1.0,Tuesday,0,0,0,0
2025-10-14 17:00:03,bcycle_boulder_1855,70.0,1.0,Tuesday,0,0,0,0
2025-10-14 17:05:04,bcycle_boulder_1855,70.1,1.0,Tuesday,0,1,0,0
2025-10-14 17:10:02,bcycle_boulder_1855,70.5,0.0,Tuesday,0,1,0,0
2025-10-14 17:15:03,bcycle_boulder_1855,70.9,0.0,Tuesday,0,0,0,0
2025-10-14 17:20:03,bcycle_boulder_1855,70.9,0.0,Tuesday,0,2,0,0
2025-10-14 17:25:04,bcycle_boulder_1855,71.1,0.0,Tuesday,0,0,0,0
2025-10-14 17:30:03,bcycle_boulder_1855,70.4,1.0,Tuesday,0,0,0,0
2025-10-14 17:35:03,bcycle_boulder_1855,69.6,2.0,Tuesday,0,0,0,0
2025-10-14 17:40:03,bcycle_boulder_1855,68.8,1.0,Tuesday,0,0,0,0
2025-10-14 17:45:02,bcycle_boulder_1855,68.6,1.0,Tuesday,0,2,0,0
2025-10-14 17:50:03,bcycle_boulder_1855,68.4,2.0,Tuesday,0,0,0,0
2025-10-14 17:55:03,bcycle_boulder_1855,67.5,3.0,Tuesday,0,0,0,0
2025-10-14 18:00:03,bcycle_boulder_1855,65.9,2.0,Tuesday,0,1,0,0
2025-10-14 18:05:03,bcycle_boulder_1855,65.0,2.0,Tuesday,0,0,0,0
2025-10-14 18:10:02,bcycle_boulder_1855,64.3,3.0,Tuesday,0,0,0,0
2025-10-14 18:15:03,bcycle_boulder_1855,63.8,3.0,Tuesday,1,2,0,0
2025-10-14 18:20:03,bcycle_boulder_1855,63.8,2.0,Tuesday,0,0,0,0
2025-10-14 18:25:03,bcycle_boulder_1855,63.6,2.0,Tuesday,0,0,0,0
2025-10-14 18:30:03,bcycle_boulder_1855,63.2,2.0,Tuesday,0,1,0,0
2025-10-14 18:35:03,bcycle_boulder_1855,63.2,0.0,Tuesday,0,0,0,0
2025-10-14 18:40:03,bcycle_boulder_1855,63.3,0.0,Tuesday,0,0,0,0
2025-10-14 18:45:04,bcycle_boulder_1855,63.2,1.0,Tuesday,0,0,0,0
2025-10-14 18:50:03,bcycle_boulder_1855,62.7,1.0,Tuesday,0,0,0,0
2025-10-14 18:55:03,bcycle_boulder_1855,62.2,2.0,Tuesday,0,0,0,0
2025-10-14 19:00:03,bcycle_boulder_1855,61.6,2.0,Tuesday,0,1,0,0
2025-10-14 19:05:04,bcycle_boulder_1855,61.2,3.0,Tuesday,0,1,0,0
2025-10-14 19:10:03,bcycle_boulder_1855,60.7,4.0,Tuesday,0,0,0,0
2025-10-14 19:15:03,bcycle_boulder_1855,60.3,4.0,Tuesday,0,1,0,0
2025-10-14 19:20:03,bcycle_boulder_1855,59.6,5.0,Tuesday,0,0,0,0
2025-10-14 19:25:04,bcycle_boulder_1855,58.9,6.0,Tuesday,0,0,0,0
2025-10-14 19:30:03,bcycle_boulder_1855,58.4,7.0,Tuesday,0,0,0,0
2025-10-14 19:35:03,bcycle_boulder_1855,58.5,6.0,Tuesday,0,0,0,0
2025-10-14 19:40:03,bcycle_boulder_1855,58.7,6.0,Tuesday,0,1,0,0
2025-10-14 19:45:04,bcycle_boulder_1855,58.5,7.0,Tuesday,0,0,0,0
2025-10-14 19:50:02,bcycle_boulder_1855,58.0,6.0,Tuesday,0,0,0,0
2025-10-14 19:55:04,bcycle_boulder_1855,57.7,5.0,Tuesday,0,1,0,0
2025-10-14 20:00:02,bcycle_boulder_1855,57.5,5.0,Tuesday,0,1,0,0
2025-10-14 20:05:02,bcycle_boulder_1855,57.5,5.0,Tuesday,0,0,0,0
2025-10-14 20:10:03,bcycle_boulder_1855,57.6,6.0,Tuesday,0,0,0,0
2025-10-14 20:15:02,bcycle_boulder_1855,57.7,5.0,Tuesday,0,3,0,0
2025-10-14 20:20:02,bcycle_boulder_1855,57.8,5.0,Tuesday,0,2,0,0
2025-10-14 20:25:02,bcycle_boulder_1855,57.6,5.0,Tuesday,0,0,0,0
2025-10-14 20:30:02,bcycle_boulder_1855,57.6,6.0,Tuesday,0,0,0,0
2025-10-14 20:35:02,bcycle_boulder_1855,57.7,5.0,Tuesday,0,1,0,0
2025-10-14 20:40:03,bcycle_boulder_1855,57.7,5.0,Tuesday,0,0,0,0
2025-10-14 20:45:04,bcycle_boulder_1855,57.8,5.0,Tuesday,0,0,0,0
2025-10-14 20:50:04,bcycle_boulder_1855,57.6,6.0,Tuesday,0,1,0,0
2025-10-14 20:55:03,bcycle_boulder_1855,57.6,7.0,Tuesday,0,0,0,0
2025-10-14 21:00:03,bcycle_boulder_1855,57.5,8.0,Tuesday,0,0,0,0
2025-10-14 21:05:04,bcycle_boulder_1855,57.4,7.0,Tuesday,0,1,0,0
2025-10-14 21:10:02,bcycle_boulder_1855,57.2,7.0,Tuesday,0,0,0,0
2025-10-14 21:15:03,bcycle_boulder_1855,57.2,6.0,Tuesday,0,0,0,0
2025-10-14 21:20:03,bcycle_boulder_1855,57.3,6.0,Tuesday,0,0,0,0
2025-10-14 21:25:03,bcycle_boulder_1855,57.4,6.0,Tuesday,0,0,0,0
2025-10-14 21:30:03,bcycle_boulder_1855,57.5,6.0,Tuesday,0,0,0,0
2025-10-14 21:35:03,bcycle_boulder_1855,57.5,6.0,Tuesday,0,0,0,0
2025-10-14 21:40:03,bcycle_boulder_1855,57.5,6.0,Tuesday,0,0,0,0
2025-10-14 21:45:03,bcycle_boulder_1855,57.5,6.0,Tuesday,0,1,0,0
2025-10-14 21:50:02,bcycle_boulder_1855,57.9,6.0,Tuesday,0,0,0,0
2025-10-14 21:55:02,bcycle_boulder_1855,58.0,5.0,Tuesday,0,0,0,0
2025-10-14 22:00:03,bcycle_boulder_1855,57.9,6.0,Tuesday,0,0,0,0
2025-10-14 22:05:03,bcycle_boulder_1855,57.3,8.0,Tuesday,0,0,0,0
2025-10-14 22:10:03,bcycle_boulder_1855,57.0,6.0,Tuesday,0,0,0,0
2025-10-14 22:15:03,bcycle_boulder_1855,56.9,5.0,Tuesday,0,0,0,0
2025-10-14 22:20:03,bcycle_boulder_1855,56.7,5.0,Tuesday,0,1,0,0
2025-10-14 22:25:02,bcycle_boulder_1855,56.7,5.0,Tuesday,0,0,0,0
2025-10-14 22:30:03,bcycle_boulder_1855,56.6,6.0,Tuesday,0,1,0,0
2025-10-14 22:35:02,bcycle_boulder_1855,56.7,6.0,Tuesday,0,0,0,0
2025-10-14 22:40:04,bcycle_boulder_1855,56.9,7.0,Tuesday,0,0,0,0
2025-10-14 22:45:02,bcycle_boulder_1855,56.7,6.0,Tuesday,0,0,0,0
2025-10-14 22:50:04,bcycle_boulder_1855,56.8,7.0,Tuesday,0,0,0,0
2025-10-14 22:55:03,bcycle_boulder_1855,56.4,8.0,Tuesday,0,0,0,0
2025-10-14 23:00:03,bcycle_boulder_1855,56.0,7.0,Tuesday,0,0,0,0
2025-10-14 23:05:03,bcycle_boulder_1855,55.9,7.0,Tuesday,0,0,0,0
2025-10-14 23:10:04,bcycle_boulder_1855,55.9,7.0,Tuesday,0,0,0,0
2025-10-14 23:15:02,bcycle_boulder_1855,55.9,7.0,Tuesday,0,1,0,0
2025-10-14 23:20:03,bcycle_boulder_1855,55.9,5.0,Tuesday,0,0,0,0
2025-10-14 23:25:02,bcycle_boulder_1855,56.0,5.0,Tuesday,0,0,0,0
2025-10-14 23:35:04,bcycle_boulder_1855,56.8,5.0,Tuesday,0,0,0,0
2025-10-14 23:40:03,bcycle_boulder_1855,56.7,3.0,Tuesday,0,0,0,0
2025-10-14 23:45:02,bcycle_boulder_1855,56.7,2.0,Tuesday,0,0,0,0
2025-10-14 23:50:04,bcycle_boulder_1855,56.6,2.0,Tuesday,0,1,0,0
2025-10-14 23:55:04,bcycle_boulder_1855,56.3,5.0,Tuesday,0,0,0,0
2025-10-06 21:10:03,bcycle_boulder_1872,48.1,0.0,Monday,0,0,1,0
2025-10-06 21:15:04,bcycle_boulder_1872,48.2,0.0,Monday,0,0,0,0
2025-10-06 21:20:03,bcycle_boulder_1872,48.3,0.0,Monday,0,0,0,0
2025-10-06 21:25:04,bcycle_boulder_1872,48.3,0.0,Monday,0,0,0,0
2025-10-06 21:30:03,bcycle_boulder_1872,48.4,0.0,Monday,0,0,0,0
2025-10-06 21:35:03,bcycle_boulder_1872,48.4,0.0,Monday,0,1,0,0
2025-10-06 21:40:04,bcycle_boulder_1872,48.5,0.0,Monday,0,0,0,0
2025-10-06 21:45:02,bcycle_boulder_1872,48.5,0.0,Monday,0,0,0,0
2025-10-06 21:50:02,bcycle_boulder_1872,48.5,1.0,Monday,0,0,0,0
2025-10-06 21:55:02,bcycle_boulder_1872,48.3,1.0,Monday,0,0,0,0
2025-10-06 22:00:03,bcycle_boulder_1872,48.2,1.0,Monday,0,0,0,0
2025-10-06 22:05:02,bcycle_boulder_1872,48.1,2.0,Monday,0,0,0,0
2025-10-06 22:10:03,bcycle_boulder_1872,48.1,1.0,Monday,0,2,0,0
2025-10-06 22:15:03,bcycle_boulder_1872,48.1,1.0,Monday,0,1,0,0
2025-10-06 22:20:03,bcycle_boulder_1872,48.2,0.0,Monday,0,0,0,0
2025-10-06 22:25:03,bcycle_boulder_1872,48.1,1.0,Monday,0,0,0,0
2025-10-06 22:30:03,bcycle_boulder_1872,48.1,0.0,Monday,0,0,0,0
2025-10-06 22:35:03,bcycle_boulder_1872,48.3,0.0,Monday,0,0,0,0
2025-10-06 22:40:03,bcycle_boulder_1872,48.3,0.0,Monday,0,0,0,0
2025-10-06 22:45:04,bcycle_boulder_1872,48.4,0.0,Monday,0,0,0,0
2025-10-06 22:50:03,bcycle_boulder_1872,48.4,0.0,Monday,0,0,0,0
2025-10-06 22:55:03,bcycle_boulder_1872,48.5,0.0,Monday,0,0,0,0
2025-10-06 23:00:03,bcycle_boulder_1872,48.5,0.0,Monday,0,0,0,0
2025-10-06 23:05:03,bcycle_boulder_1872,48.6,0.0,Monday,0,0,0,0
2025-10-06 23:10:04,bcycle_boulder_1872,48.5,0.0,Monday,0,0,0,0
2025-10-06 23:15:04,bcycle_boulder_1872,48.5,0.0,Monday,0,2,0,0
2025-10-06 23:20:03,bcycle_boulder_1872,48.6,0.0,Monday,0,0,0,0
2025-10-06 23:25:03,bcycle_boulder_1872,48.6,0.0,Monday,0,0,0,0
2025-10-06 23:30:03,bcycle_boulder_1872,48.6,0.0,Monday,0,0,0,0
2025-10-06 23:35:02,bcycle_boulder_1872,48.6,0.0,Monday,0,0,0,0
2025-10-06 23:40:04,bcycle_boulder_1872,48.6,0.0,Monday,0,0,0,0
2025-10-06 23:45:04,bcycle_boulder_1872,48.4,1.0,Monday,0,0,0,0
2025-10-06 23:50:02,bcycle_boulder_1872,48.3,1.0,Monday,0,0,0,0
2025-10-06 23:55:04,bcycle_boulder_1872,48.1,1.0,Monday,0,0,0,0
2025-10-07 00:00:02,bcycle_boulder_1872,48.0,0.0,Tuesday,0,0,0,0
2025-10-07 00:05:03,bcycle_boulder_1872,48.0,1.0,Tuesday,0,0,1,0
2025-10-07 00:10:02,bcycle_boulder_1872,48.0,1.0,Tuesday,0,0,0,0
2025-10-07 00:15:03,bcycle_boulder_1872,47.9,1.0,Tuesday,0,0,0,0
2025-10-07 00:20:04,bcycle_boulder_1872,47.8,1.0,Tuesday,0,0,1,0
2025-10-07 00:25:03,bcycle_boulder_1872,47.7,2.0,Tuesday,0,0,0,0
2025-10-07 00:30:04,bcycle_boulder_1872,47.5,2.0,Tuesday,0,0,0,0
2025-10-07 00:35:03,bcycle_boulder_1872,47.5,1.0,Tuesday,0,0,0,0
2025-10-07 00:40:03,bcycle_boulder_1872,47.4,1.0,Tuesday,0,1,0,0
2025-10-07 00:45:02,bcycle_boulder_1872,47.4,1.0,Tuesday,0,0,0,0
2025-10-07 00:50:02,bcycle_boulder_1872,47.5,1.0,Tuesday,0,0,0,0
2025-10-07 00:55:03,bcycle_boulder_1872,47.6,0.0,Tuesday,0,0,0,0
2025-10-07 01:00:04,bcycle_boulder_1872,47.8,0.0,Tuesday,0,0,0,0
2025-10-07 01:05:03,bcycle_boulder_1872,47.8,0.0,Tuesday,0,0,0,0
2025-10-07 01:10:04,bcycle_boulder_1872,47.8,0.0,Tuesday,0,0,0,0
2025-10-07 01:15:02,bcycle_boulder_1872,47.9,0.0,Tuesday,0,0,0,0
2025-10-07 01:20:04,bcycle_boulder_1872,47.8,0.0,Tuesday,0,0,0,0
2025-10-07 01:25:02,bcycle_boulder_1872,47.9,0.0,Tuesday,0,0,0,0
2025-10-07 01:30:02,bcycle_boulder_1872,47.9,0.0,Tuesday,0,0,0,0
2025-10-07 01:35:03,bcycle_boulder_1872,47.9,0.0,Tuesday,0,0,0,0
2025-10-07 01:40:03,bcycle_boulder_1872,47.9,0.0,Tuesday,0,0,0,0
2025-10-07 01:45:03,bcycle_boulder_1872,48.0,0.0,Tuesday,0,0,0,0
2025-10-07 01:50:03,bcycle_boulder_1872,47.9,0.0,Tuesday,0,0,0,0
2025-10-07 01:55:02,bcycle_boulder_1872,47.9,0.0,Tuesday,0,0,0,0
2025-10-07 02:00:03,bcycle_boulder_1872,47.8,1.0,Tuesday,0,0,0,0
2025-10-07 02:05:04,bcycle_boulder_1872,47.8,0.0,Tuesday,0,0,0,0
2025-10-07 02:10:04,bcycle_boulder_1872,47.8,0.0,Tuesday,0,0,0,0
2025-10-07 02:15:02,bcycle_boulder_1872,47.9,0.0,Tuesday,0,0,0,0
2025-10-07 02:20:03,bcycle_boulder_1872,47.9,1.0,Tuesday,0,0,0,0
2025-10-07 02:25:03,bcycle_boulder_1872,47.9,1.0,Tuesday,0,0,0,0
2025-10-07 02:30:02,bcycle_boulder_1872,47.9,1.0,Tuesday,0,0,0,0
2025-10-07 02:35:04,bcycle_boulder_1872,47.8,2.0,Tuesday,0,0,0,0
2025-10-07 02:40:03,bcycle_boulder_1872,47.7,2.0,Tuesday,0,0,0,0
2025-10-07 02:45:03,bcycle_boulder_1872,47.6,2.0,Tuesday,0,0,0,0
2025-10-07 02:50:03,bcycle_boulder_1872,47.7,2.0,Tuesday,0,0,0,0
2025-10-07 02:55:04,bcycle_boulder_1872,47.4,3.0,Tuesday,0,0,0,0
2025-10-07 03:00:02,bcycle_boulder_1872,47.2,3.0,Tuesday,0,0,0,0
2025-10-07 03:05:03,bcycle_boulder_1872,47.0,3.0,Tuesday,0,0,0,0
2025-10-07 03:10:03,bcycle_boulder_1872,47.0,3.0,Tuesday,0,0,0,0
2025-10-07 03:15:04,bcycle_boulder_1872,46.8,4.0,Tuesday,0,0,0,0
2025-10-07 03:20:03,bcycle_boulder_1872,46.6,4.0,Tuesday,0,0,0,0
2025-10-07 03:25:02,bcycle_boulder_1872,46.6,4.0,Tuesday,0,0,0,0
2025-10-07 03:30:03,bcycle_boulder_1872,46.4,5.0,Tuesday,0,0,0,0
2025-10-07 03:35:03,bcycle_boulder_1872,46.3,5.0,Tuesday,0,0,0,0
2025-10-07 03:40:03,bcycle_boulder_1872,46.2,6.0,Tuesday,0,0,0,0
2025-10-07 03:45:03,bcycle_boulder_1872,46.2,5.0,Tuesday,0,0,0,0
2025-10-07 03:50:03,bcycle_boulder_1872,46.1,6.0,Tuesday,0,0,0,0
2025-10-07 03:55:03,bcycle_boulder_1872,46.2,5.0,Tuesday,0,0,0,0
2025-10-07 04:00:04,bcycle_boulder_1872,46.3,5.0,Tuesday,0,0,0,0
2025-10-07 04:05:04,bcycle_boulder_1872,46.4,5.0,Tuesday,0,0,0,0
2025-10-07 04:10:04,bcycle_boulder_1872,46.4,4.0,Tuesday,0,0,0,0
2025-10-07 04:15:03,bcycle_boulder_1872,46.4,3.0,Tuesday,0,0,0,0
2025-10-07 04:20:04,bcycle_boulder_1872,46.4,2.0,Tuesday,0,0,0,0
2025-10-07 04:25:04,bcycle_boulder_1872,46.5,2.0,Tuesday,0,0,0,0
2025-10-07 04:30:02,bcycle_boulder_1872,46.5,2.0,Tuesday,0,0,0,0
2025-10-07 04:35:03,bcycle_boulder_1872,46.5,3.0,Tuesday,0,0,0,0
2025-10-07 04:40:02,bcycle_boulder_1872,46.5,2.0,Tuesday,0,0,0,0
2025-10-07 04:45:02,bcycle_boulder_1872,46.5,4.0,Tuesday,0,0,0,0
2025-10-07 04:50:03,bcycle_boulder_1872,46.5,4.0,Tuesday,0,0,0,0
2025-10-07 04:55:02,bcycle_boulder_1872,46.4,5.0,Tuesday,0,0,0,0
2025-10-07 05:00:02,bcycle_boulder_1872,46.4,4.0,Tuesday,0,0,0,0
2025-10-07 05:05:03,bcycle_boulder_1872,46.3,4.0,Tuesday,0,0,0,0
2025-10-07 05:10:03,bcycle_boulder_1872,46.2,6.0,Tuesday,0,0,0,0
2025-10-07 05:15:02,bcycle_boulder_1872,46.0,7.0,Tuesday,0,0,0,0
2025-10-07 05:20:02,bcycle_boulder_1872,46.0,6.0,Tuesday,0,0,0,0
2025-10-07 05:25:03,bcycle_boulder_1872,46.1,4.0,Tuesday,0,0,0,0
2025-10-07 05:30:03,bcycle_boulder_1872,46.1,6.0,Tuesday,0,1,0,0
2025-10-07 05:35:04,bcycle_boulder_1872,46.1,7.0,Tuesday,0,0,0,0
2025-10-07 05:40:04,bcycle_boulder_1872,46.3,6.0,Tuesday,0,0,0,0
2025-10-07 05:45:04,bcycle_boulder_1872,46.2,6.0,Tuesday,0,0,0,0
2025-10-07 05:50:02,bcycle_boulder_1872,46.1,6.0,Tuesday,0,0,0,0
2025-10-07 05:55:03,bcycle_boulder_1872,46.2,5.0,Tuesday,0,0,0,0
2025-10-07 06:00:04,bcycle_boulder_1872,46.0,5.0,Tuesday,0,0,0,0
2025-10-07 06:05:02,bcycle_boulder_1872,46.0,6.0,Tuesday,0,0,0,0
2025-10-07 06:10:04,bcycle_boulder_1872,45.8,5.0,Tuesday,0,0,0,0
2025-10-07 06:15:02,bcycle_boulder_1872,45.7,5.0,Tuesday,0,0,0,0
2025-10-07 06:20:04,bcycle_boulder_1872,45.7,5.0,Tuesday,0,0,0,0
2025-10-07 06:25:02,bcycle_boulder_1872,45.6,5.0,Tuesday,0,0,0,0
2025-10-07 06:30:03,bcycle_boulder_1872,45.5,6.0,Tuesday,0,0,0,0
2025-10-07 06:35:03,bcycle_boulder_1872,45.5,5.0,Tuesday,0,0,0,0
2025-10-07 06:40:03,bcycle_boulder_1872,45.4,5.0,Tuesday,0,0,0,0
2025-10-07 06:45:03,bcycle_boulder_1872,45.3,4.0,Tuesday,0,0,0,0
2025-10-07 06:50:03,bcycle_boulder_1872,45.1,5.0,Tuesday,0,0,0,0
2025-10-07 06:55:02,bcycle_boulder_1872,44.9,5.0,Tuesday,0,0,0,0
2025-10-07 07:00:02,bcycle_boulder_1872,44.7,5.0,Tuesday,0,0,0,0
2025-10-07 07:05:04,bcycle_boulder_1872,44.6,5.0,Tuesday,0,1,0,0
2025-10-07 07:10:03,bcycle_boulder_1872,44.5,5.0,Tuesday,0,0,0,0
2025-10-07 07:15:03,bcycle_boulder_1872,44.4,5.0,Tuesday,0,0,0,0
2025-10-07 07:20:03,bcycle_boulder_1872,44.5,4.0,Tuesday,0,0,0,0
2025-10-07 07:25:02,bcycle_boulder_1872,44.5,4.0,Tuesday,0,0,0,0
2025-10-07 07:30:02,bcycle_boulder_1872,44.5,4.0,Tuesday,0,0,0,0
2025-10-07 07:35:02,bcycle_boulder_1872,44.5,3.0,Tuesday,0,0,0,0
2025-10-07 07:40:02,bcycle_boulder_1872,44.5,3.0,Tuesday,0,0,0,0
2025-10-07 07:45:04,bcycle_boulder_1872,44.5,4.0,Tuesday,0,0,0,0
2025-10-07 07:50:03,bcycle_boulder_1872,44.3,4.0,Tuesday,0,0,0,0
2025-10-07 07:55:02,bcycle_boulder_1872,44.3,4.0,Tuesday,0,0,0,0
2025-10-07 08:00:03,bcycle_boulder_1872,44.3,4.0,Tuesday,0,0,0,0
2025-10-07 08:05:03,bcycle_boulder_1872,44.4,4.0,Tuesday,0,0,0,0
2025-10-07 08:10:02,bcycle_boulder_1872,44.6,4.0,Tuesday,0,0,0,0
2025-10-07 08:15:03,bcycle_boulder_1872,44.5,5.0,Tuesday,0,0,0,0
2025-10-07 08:20:03,bcycle_boulder_1872,44.5,5.0,Tuesday,0,0,0,0
2025-10-07 08:25:02,bcycle_boulder_1872,44.5,4.0,Tuesday,0,0,0,0
2025-10-07 08:30:03,bcycle_boulder_1872,44.4,5.0,Tuesday,0,0,0,0
2025-10-07 08:35:04,bcycle_boulder_1872,44.3,4.0,Tuesday,0,0,0,0
2025-10-07 08:40:03,bcycle_boulder_1872,44.4,5.0,Tuesday,0,0,0,0
2025-10-07 08:45:03,bcycle_boulder_1872,44.4,5.0,Tuesday,0,0,0,0
2025-10-07 08:50:03,bcycle_boulder_1872,44.6,4.0,Tuesday,0,0,0,0
